"pokemon1","pokemon2","compatibility","viability_ceiling_pokemon2"
"Flapple","Miraidon",0.06158833205699921,85
"Flapple","Orthworm",0.04700161889195442,75
"Flapple","Gholdengo",0.016207454726099968,85
"Flapple","Porygon2",0.022690437734127045,77
"Flapple","Bronzong",0.0713128075003624,74
"Flapple","Serperior",0.022690437734127045,71
"Flapple","Talonflame",0.024311183020472527,81
"Flapple","Zoroark-Hisui",0.03727714717388153,76
"Flapple","Dusclops",0.0178282018750906,77
"Flapple","Yanmega",0.06807131320238113,77
"Flapple","Lunala",0.04700161889195442,82
"Flapple","Alomomola",0.011345218867063522,74
"Flapple","Zamazenta",0.022690437734127045,72
"Flapple","Exeggutor",0.06969206035137177,74
"Flapple","Whimsicott",0.0356564037501812,86
"Flapple","Rotom-Wash",0.011345218867063522,77
"Flapple","Maushold-Family-of-Four",0.09076175093650818,80
"Flapple","Incineroar",0.07779578864574432,85
"Flapple","Calyrex-Ice",0.08427876979112625,86
"Flapple","Clefairy",0.07293354719877243,84
"Flapple","Scream Tail",0.012965964153409004,83
"Flapple","Stonjourner",0.014586709439754486,71
"Flapple","Zamazenta-Crowned",0.040518637746572495,85
"Flapple","Heatran",0.014586709439754486,82
"Flapple","Ditto",0.012965964153409004,86
"Flapple","Sneasler",0.032414909452199936,82
"Flapple","Indeedee-Female",0.12965963780879974,83
"Flapple","Flutter Mane",0.08103727549314499,83
"Flapple","Amoonguss",0.08103727549314499,85
"Flapple","Ursaluna-Bloodmoon",0.01944894716143608,82
"Flapple","Volcarona",0.01944894716143608,81
"Flapple","Noivern",0.029173418879508972,71
"Flapple","Appletun",0.05186385661363602,65
"Flapple","Lugia",0.011345218867063522,77
"Flapple","Urshifu-Rapid-Strike",0.04862236604094505,85
"Flapple","Raging Bolt",0.029173418879508972,86
"Flapple","Articuno-Galar",0.01944894716143608,73
"Flapple","Terapagos",0.02755267359316349,83
"Flapple","Ogerpon-Cornerstone-Mask",0.016207454726099968,84
"Flapple","Torkoal",0.01944894716143608,81
"Flapple","Arcanine-Hisui",0.021069692447781563,79
"Flapple","Hydrapple",0.07455429434776306,72
"Flapple","Murkrow",0.012965964153409004,75
"Flapple","Ogerpon-Hearthflame-Mask",0.021069692447781563,85
"Flapple","Kyurem-White",0.06158833205699921,83
"Flapple","Iron Crown",0.011345218867063522,81
"Flapple","Iron Bundle",0.02593192830681801,82
"Flapple","Urshifu-Single-Strike",0.0664505660533905,83
"Flapple","Rillaboom",0.08589951694011688,85
"Flapple","Meowstic-Female",0.032414909452199936,74
"Flapple","Iron Valiant",0.07293354719877243,83
"Flapple","Typhlosion-Hisui",0.011345218867063522,77
"Flapple","Sandy Shocks",0.09562398493289948,73
"Flapple","Cresselia",0.01944894716143608,83
"Flapple","Indeedee-Male",0.058346837759017944,78
"Flapple","Chi-Yu",0.05672609433531761,86
"Flapple","Ting-Lu",0.022690437734127045,85
"Flapple","Calyrex-Shadow",0.022690437734127045,85
"Flapple","Overqwil",0.016207454726099968,82
"Flapple","Drifblim",0.011345218867063522,78
"Pelipper","Chi-Yu",0.019461151212453842,86
"Pelipper","Ursaluna-Bloodmoon",0.029195236042141914,82
"Pelipper","Ogerpon-Cornerstone-Mask",0.07370393723249435,84
"Pelipper","Iron Hands",0.04330860450863838,85
"Pelipper","Ogerpon-Hearthflame-Mask",0.02361585758626461,85
"Pelipper","Clefairy",0.027489840984344482,84
"Pelipper","Urshifu-Single-Strike",0.04420692101120949,83
"Pelipper","Incineroar",0.31860002875328064,85
"Pelipper","Calyrex-Shadow",0.08717866241931915,85
"Pelipper","Kingambit",0.01702587492763996,82
"Pelipper","Basculegion-Male",0.025117728859186172,80
"Pelipper","Cresselia",0.010976285673677921,83
"Pelipper","Zacian-Crowned",0.04901431128382683,83
"Pelipper","Raging Bolt",0.20699141919612885,86
"Pelipper","Kyogre",0.024247486144304276,83
"Pelipper","Landorus-Therian",0.011776347644627094,83
"Pelipper","Maushold-Family-of-Four",0.022450855001807213,80
"Pelipper","Urshifu-Rapid-Strike",0.5231983065605164,85
"Pelipper","Annihilape",0.017152201384305954,83
"Pelipper","Sableye",0.011011376045644283,79
"Pelipper","Zamazenta-Crowned",0.10333429276943207,85
"Pelipper","Lunala",0.025208963081240654,82
"Pelipper","Dragonite",0.017566267400979996,85
"Pelipper","Ogerpon-Wellspring-Mask",0.039603058248758316,83
"Pelipper","Roaring Moon",0.01649951934814453,83
"Pelipper","Raichu",0.019208500161767006,81
"Pelipper","Landorus-Incarnate",0.22729474306106567,86
"Pelipper","Iron Valiant",0.09449852257966995,83
"Pelipper","Rillaboom",0.2592410743236542,85
"Pelipper","Tatsugiri-Curly",0.01016920618712902,85
"Pelipper","Ting-Lu",0.012941350229084492,85
"Pelipper","Amoonguss",0.3049217760562897,85
"Pelipper","Tornadus-Incarnate",0.03608699515461922,83
"Pelipper","Latios",0.01077977940440178,76
"Pelipper","Miraidon",0.07632168382406235,85
"Pelipper","Calyrex-Ice",0.3899107873439789,86
"Pelipper","Whimsicott",0.043287552893161774,86
"Pelipper","Flutter Mane",0.060664333403110504,83
"Pelipper","Volcarona",0.01188161876052618,81
"Pelipper","Smeargle",0.013088729232549667,83
"Pelipper","Grimmsnarl",0.03436054661870003,84
"Pelipper","Comfey",0.010562218725681305,78
"Pelipper","Sinistcha",0.022991249337792397,83
"Pelipper","Sneasler",0.01018324214965105,82
"Pelipper","Moltres-Galar",0.014401111751794815,77
"Pelipper","Chien-Pao",0.10800132155418396,85
"Pelipper","Ogerpon",0.013004512526094913,83
"Pelipper","Terapagos",0.015692438930273056,83
"Pelipper","Ursaluna",0.02760213054716587,83
"Pelipper","Ditto",0.01308171171694994,86
"Pelipper","Thundurus-Incarnate",0.012800987809896469,81
"Pelipper","Gholdengo",0.025587940588593483,85
"Pelipper","Farigiraf",0.08973324298858643,85
"Pelipper","Palkia-Origin",0.013004512526094913,75
"Pelipper","Indeedee-Female",0.07364778965711594,83
"Pelipper","Archaludon",0.091705322265625,83
"Pelipper","Dondozo",0.01124999113380909,85
"Pelipper","Regieleki",0.013965990394353867,83
"Flutter Mane","Volcarona",0.02111382968723774,81
"Flutter Mane","Ursaluna",0.013209720142185688,83
"Flutter Mane","Chi-Yu",0.20299032330513,86
"Flutter Mane","Groudon",0.10479451715946198,81
"Flutter Mane","Scream Tail",0.034382980316877365,83
"Flutter Mane","Iron Valiant",0.011213712394237518,83
"Flutter Mane","Grimmsnarl",0.03743642196059227,84
"Flutter Mane","Kingambit",0.01737387664616108,82
"Flutter Mane","Dondozo",0.01722632721066475,85
"Flutter Mane","Whimsicott",0.08480574935674667,86
"Flutter Mane","Dragonite",0.01637382246553898,85
"Flutter Mane","Tyranitar",0.011111247353255749,75
"Flutter Mane","Calyrex-Ice",0.05607880651950836,86
"Flutter Mane","Entei",0.08668699860572815,81
"Flutter Mane","Amoonguss",0.19358818233013153,85
"Flutter Mane","Jumpluff",0.01781037449836731,78
"Flutter Mane","Calyrex-Shadow",0.06218568980693817,85
"Flutter Mane","Umbreon",0.052824534475803375,79
"Flutter Mane","Pelipper",0.017714058980345726,84
"Flutter Mane","Farigiraf",0.08399628102779388,85
"Flutter Mane","Clefairy",0.01736977882683277,84
"Flutter Mane","Tornadus-Incarnate",0.1416018009185791,83
"Flutter Mane","Rillaboom",0.22235611081123352,85
"Flutter Mane","Venusaur",0.02270202897489071,80
"Flutter Mane","Sableye",0.019722362980246544,79
"Flutter Mane","Tatsugiri-Curly",0.013222015462815762,85
"Flutter Mane","Miraidon",0.04942886158823967,85
"Flutter Mane","Zacian-Crowned",0.012312131002545357,83
"Flutter Mane","Zamazenta-Crowned",0.1263735294342041,85
"Flutter Mane","Indeedee-Female",0.05771004036068916,83
"Flutter Mane","Ogerpon-Cornerstone-Mask",0.1330357789993286,84
"Flutter Mane","Ditto",0.024013575166463852,86
"Flutter Mane","Smeargle",0.013660564087331295,83
"Flutter Mane","Ursaluna-Bloodmoon",0.017308298498392105,82
"Flutter Mane","Raging Bolt",0.2706291675567627,86
"Flutter Mane","Incineroar",0.30286040902137756,85
"Flutter Mane","Chien-Pao",0.15643250942230225,85
"Flutter Mane","Koraidon",0.2694282829761505,83
"Flutter Mane","Brute Bonnet",0.014621680602431297,78
"Flutter Mane","Ting-Lu",0.012980199418962002,85
"Flutter Mane","Ogerpon-Hearthflame-Mask",0.0822400376200676,85
"Flutter Mane","Landorus-Therian",0.010730080306529999,83
"Flutter Mane","Urshifu-Rapid-Strike",0.22475992143154144,85
"Flutter Mane","Landorus-Incarnate",0.05335735157132149,86
"Flutter Mane","Walking Wake",0.04766852408647537,79
"Flutter Mane","Archaludon",0.014242562465369701,83
"Flutter Mane","Urshifu-Single-Strike",0.07963129132986069,83
"Flutter Mane","Gothitelle",0.036870818585157394,80
"Flutter Mane","Eternatus",0.012580588459968567,80
"Flutter Mane","Terapagos",0.0947345569729805,83
"Flutter Mane","Torkoal",0.025687843561172485,81
"Flutter Mane","Gholdengo",0.012092857621610165,85
"Flutter Mane","Gouging Fire",0.022195855155587196,78
"Flutter Mane","Roaring Moon",0.017367728054523468,83
"Flutter Mane","Ogerpon-Wellspring-Mask",0.04748818650841713,83
"Flutter Mane","Lilligant-Hisui",0.012767073698341846,76
"Flutter Mane","Kyogre",0.036276523023843765,83
"Flutter Mane","Iron Hands",0.05395779386162758,85
"Poliwhirl","Iron Hands",0.03281853348016739,85
"Poliwhirl","Landorus-Therian",0.054054055362939835,83
"Poliwhirl","Tornadus-Incarnate",0.623552143573761,83
"Poliwhirl","Scizor",0.03861003741621971,81
"Poliwhirl","Tsareena",0.023166023194789886,83
"Poliwhirl","Amoonguss",0.13127413392066956,85
"Poliwhirl","Chi-Yu",0.011583011597394943,86
"Poliwhirl","Sableye",0.0617760606110096,79
"Poliwhirl","Rillaboom",0.017374517396092415,85
"Poliwhirl","Goodra-Hisui",0.03861003741621971,76
"Poliwhirl","Calyrex-Shadow",0.019305018708109856,85
"Poliwhirl","Ogerpon-Hearthflame-Mask",0.017374517396092415,85
"Poliwhirl","Farigiraf",0.4517374634742737,85
"Poliwhirl","Incineroar",0.08494208753108978,85
"Poliwhirl","Kyogre",0.7664092779159546,83
"Poliwhirl","Pachirisu",0.0154440151527524,76
"Poliwhirl","Archaludon",0.04247104376554489,83
"Poliwhirl","Ogerpon-Cornerstone-Mask",0.1138996109366417,84
"Poliwhirl","Araquanid",0.019305018708109856,77
"Poliwhirl","Ambipom",0.0154440151527524,63
"Poliwhirl","Landorus-Incarnate",0.5579150319099426,86
"Poliwhirl","Indeedee-Male",0.06370656192302704,78
"Poliwhirl","Lugia",0.0154440151527524,77
"Poliwhirl","Grimmsnarl",0.023166023194789886,84
"Poliwhirl","Indeedee-Female",0.06370656192302704,83
"Poliwhirl","Iron Crown",0.054054055362939835,81
"Poliwhirl","Urshifu-Rapid-Strike",0.5694980621337891,85
"Quaquaval","Talonflame",0.045002616941928864,81
"Quaquaval","Baxcalibur",0.01726844534277916,76
"Quaquaval","Serperior",0.023547880351543427,71
"Quaquaval","Chien-Pao",0.04343275725841522,85
"Quaquaval","Comfey",0.025641025975346565,78
"Quaquaval","Ninetales-Alola",0.02668759785592556,83
"Quaquaval","Sneasler",0.011512297205626965,82
"Quaquaval","Skeledirge",0.029827315360307693,76
"Quaquaval","Snorlax",0.013082155957818031,72
"Quaquaval","Kyogre",0.11459968239068985,83
"Quaquaval","Grimmsnarl",0.013082155957818031,84
"Quaquaval","Oranguru",0.0193615909665823,77
"Quaquaval","Iron Valiant",0.015698587521910667,83
"Quaquaval","Iron Jugulis",0.07849293202161789,80
"Quaquaval","Mudsdale",0.025117740035057068,69
"Quaquaval","Calyrex-Ice",0.025641025975346565,86
"Quaquaval","Miraidon",0.22239665687084198,85
"Quaquaval","Urshifu-Single-Strike",0.013605441898107529,83
"Quaquaval","Amoonguss",0.18524332344532013,85
"Quaquaval","Tornadus-Incarnate",0.13082155585289001,83
"Quaquaval","Torterra",0.02668759785592556,72
"Quaquaval","Iron Hands",0.013605441898107529,85
"Quaquaval","Armarouge",0.02459445409476757,73
"Quaquaval","Tinkaton",0.016221873462200165,80
"Quaquaval","Flutter Mane",0.033490318804979324,83
"Quaquaval","Enamorus-Incarnate",0.010989011265337467,73
"Quaquaval","Ribombee",0.012558870017528534,71
"Quaquaval","Meowscarada",0.04238618537783623,74
"Quaquaval","Salamence",0.021454736590385437,71
"Quaquaval","Urshifu-Rapid-Strike",0.04395604506134987,85
"Quaquaval","Sableye",0.027210883796215057,79
"Quaquaval","Terapagos",0.02093144878745079,83
"Quaquaval","Indeedee-Female",0.03819989413022995,83
"Quaquaval","Oricorio-Sensu",0.011512297205626965,68
"Quaquaval","Volcarona",0.07587650418281555,81
"Quaquaval","Koraidon",0.027210883796215057,83
"Quaquaval","Tsareena",0.01726844534277916,83
"Quaquaval","Decidueye-Hisui",0.020408162847161293,71
"Quaquaval","Mamoswine",0.02093144878745079,77
"Quaquaval","Kilowattrel",0.03192045912146568,72
"Quaquaval","Sinistcha",0.014652014710009098,83
"Quaquaval","Clefairy",0.014652014710009098,84
"Quaquaval","Scizor",0.022501308470964432,81
"Quaquaval","Kingambit",0.03401360660791397,82
"Quaquaval","Altaria",0.012035583145916462,73
"Quaquaval","Pelipper",0.0476190485060215,84
"Quaquaval","Arcanine-Hisui",0.046572476625442505,79
"Quaquaval","Dragapult",0.07273678481578827,73
"Quaquaval","Lugia",0.025117740035057068,77
"Quaquaval","Archaludon",0.07796964794397354,83
"Quaquaval","Toedscruel",0.013605441898107529,73
"Quaquaval","Zamazenta-Crowned",0.01726844534277916,85
"Quaquaval","Corviknight",0.014652014710009098,73
"Quaquaval","Malamar",0.05180533602833748,73
"Quaquaval","Heracross",0.021454736590385437,66
"Quaquaval","Ting-Lu",0.011512297205626965,85
"Quaquaval","Gholdengo",0.033490318804979324,85
"Quaquaval","Hitmontop",0.052328623831272125,76
"Quaquaval","Roaring Moon",0.019884876906871796,83
"Quaquaval","Flamigo",0.014652014710009098,79
"Quaquaval","Dudunsparce-Three-Segment",0.018315019086003304,66
"Quaquaval","Smeargle",0.025641025975346565,83
"Quaquaval","Blaziken",0.019884876906871796,67
"Quaquaval","Kommo-o",0.020408162847161293,79
"Quaquaval","Sylveon",0.013082155957818031,72
"Quaquaval","Salazzle",0.010989011265337467,70
"Quaquaval","Incineroar",0.20879121124744415,85
"Quaquaval","Whimsicott",0.05965463072061539,86
"Quaquaval","Walking Wake",0.02668759785592556,79
"Quaquaval","Groudon",0.013605441898107529,81
"Quaquaval","Oricorio-Pom-Pom",0.050758764147758484,65
"Quaquaval","Ogerpon-Cornerstone-Mask",0.012558870017528534,84
"Quaquaval","Iron Boulder",0.0188383050262928,80
"Quaquaval","Ursaluna-Bloodmoon",0.023547880351543427,82
"Quaquaval","Garchomp",0.02459445409476757,77
"Quaquaval","Farigiraf",0.05703819915652275,85
"Quaquaval","Tyranitar",0.03244374692440033,75
"Quaquaval","Chi-Yu",0.021978022530674934,86
"Quaquaval","Primarina",0.02668759785592556,77
"Quaquaval","Ogerpon",0.07378336042165756,83
"Quaquaval","Mewtwo",0.02459445409476757,69
"Quaquaval","Infernape",0.01726844534277916,65
"Quaquaval","Bellossom",0.015175300650298595,67
"Quaquaval","Rayquaza",0.045002616941928864,77
"Quaquaval","Ditto",0.15541601181030273,86
"Quaquaval","Rillaboom",0.06331763416528702,85
"Quaquaval","Raging Bolt",0.033490318804979324,86
"Quaquaval","Iron Moth",0.022501308470964432,81
"Quaquaval","Zacian-Crowned",0.012035583145916462,83
"Quaquaval","Ceruledge",0.019884876906871796,72
"Quaquaval","Landorus-Therian",0.025641025975346565,83
"Quaquaval","Alcremie",0.010465724393725395,77
"Quaquaval","Maushold-Family-of-Four",0.045002616941928864,80
"Quaquaval","Calyrex-Shadow",0.0141287287697196,85
"Quaquaval","Annihilape",0.013082155957818031,83
"Quaquaval","Venusaur",0.013605441898107529,80
"Incineroar","Ogerpon-Cornerstone-Mask",0.05992608889937401,84
"Incineroar","Calyrex-Ice",0.12303569912910461,86
"Incineroar","Chien-Pao",0.06940803676843643,85
"Incineroar","Weezing-Galar",0.010586682707071304,82
"Incineroar","Comfey",0.014047383330762386,78
"Incineroar","Urshifu-Single-Strike",0.06875865906476974,83
"Incineroar","Rillaboom",0.3415152132511139,85
"Incineroar","Amoonguss",0.23144856095314026,85
"Incineroar","Ursaluna-Bloodmoon",0.04490596055984497,82
"Incineroar","Kingambit",0.01330561563372612,82
"Incineroar","Iron Jugulis",0.010669833980500698,80
"Incineroar","Zacian-Crowned",0.02121560089290142,83
"Incineroar","Indeedee-Female",0.05177588760852814,83
"Incineroar","Torkoal",0.012285356409847736,81
"Incineroar","Kyogre",0.09039134532213211,83
"Incineroar","Groudon",0.031948789954185486,81
"Incineroar","Urshifu-Rapid-Strike",0.42798784375190735,85
"Incineroar","Zamazenta-Crowned",0.03505444526672363,85
"Incineroar","Raging Bolt",0.21141424775123596,86
"Incineroar","Grimmsnarl",0.04882201552391052,84
"Incineroar","Whimsicott",0.10091730952262878,86
"Incineroar","Dragonite",0.015792252495884895,85
"Incineroar","Ting-Lu",0.014193888753652573,85
"Incineroar","Iron Treads",0.011548868380486965,82
"Incineroar","Smeargle",0.013879760168492794,83
"Incineroar","Kyurem-White",0.011098792776465416,83
"Incineroar","Ogerpon-Wellspring-Mask",0.05702897161245346,83
"Incineroar","Roaring Moon",0.038388438522815704,83
"Incineroar","Iron Hands",0.06546030193567276,85
"Incineroar","Walking Wake",0.02016894333064556,79
"Incineroar","Chi-Yu",0.025392990559339523,86
"Incineroar","Annihilape",0.013825644738972187,83
"Incineroar","Miraidon",0.11547943949699402,85
"Incineroar","Tornadus-Incarnate",0.14623506367206573,83
"Incineroar","Ogerpon-Hearthflame-Mask",0.060533229261636734,85
"Incineroar","Pelipper",0.05991816893219948,84
"Incineroar","Landorus-Incarnate",0.08189401775598526,86
"Incineroar","Porygon2",0.011958028189837933,77
"Incineroar","Terapagos",0.07953936606645584,83
"Incineroar","Cresselia",0.014774631708860397,83
"Incineroar","Sinistcha",0.021871576085686684,83
"Incineroar","Iron Valiant",0.02084735780954361,83
"Incineroar","Ditto",0.010173562914133072,86
"Incineroar","Wo-Chien",0.012811984866857529,83
"Incineroar","Lunala",0.018886029720306396,82
"Incineroar","Iron Bundle",0.021412260830402374,82
"Incineroar","Gothitelle",0.027455950155854225,80
"Incineroar","Eternatus",0.011899953708052635,80
"Incineroar","Sneasler",0.01106579601764679,82
"Incineroar","Clefairy",0.06645812839269638,84
"Incineroar","Koraidon",0.07632812112569809,83
"Incineroar","Ninetales-Alola",0.024030884727835655,83
"Incineroar","Thundurus-Incarnate",0.011588464491069317,81
"Incineroar","Farigiraf",0.16469478607177734,85
"Incineroar","Archaludon",0.027653930708765984,83
"Incineroar","Calyrex-Shadow",0.20700983703136444,85
"Incineroar","Ursaluna",0.031961988657712936,83
"Incineroar","Scream Tail",0.03263644129037857,83
"Incineroar","Flutter Mane",0.19506104290485382,83
"Incineroar","Gholdengo",0.02307397872209549,85
"Ursaluna-Bloodmoon","Whimsicott",0.16269324719905853,86
"Ursaluna-Bloodmoon","Kyogre",0.05040128529071808,83
"Ursaluna-Bloodmoon","Terapagos",0.014589845202863216,83
"Ursaluna-Bloodmoon","Zacian-Crowned",0.019599560648202896,83
"Ursaluna-Bloodmoon","Koraidon",0.027861788868904114,83
"Ursaluna-Bloodmoon","Necrozma-Dusk",0.010923376306891441,75
"Ursaluna-Bloodmoon","Annihilape",0.06098673492670059,83
"Ursaluna-Bloodmoon","Armarouge",0.011633015237748623,73
"Ursaluna-Bloodmoon","Alcremie",0.01502914633601904,77
"Ursaluna-Bloodmoon","Flutter Mane",0.07135254144668579,83
"Ursaluna-Bloodmoon","Sinistcha",0.022826729342341423,83
"Ursaluna-Bloodmoon","Clefairy",0.021517276763916016,84
"Ursaluna-Bloodmoon","Amoonguss",0.13962997496128082,85
"Ursaluna-Bloodmoon","Necrozma-Dawn",0.010205288417637348,75
"Ursaluna-Bloodmoon","Raging Bolt",0.06119794026017189,86
"Ursaluna-Bloodmoon","Primarina",0.012367998249828815,77
"Ursaluna-Bloodmoon","Iron Valiant",0.025437189266085625,83
"Ursaluna-Bloodmoon","Electabuzz",0.018602686002850533,78
"Ursaluna-Bloodmoon","Zamazenta-Crowned",0.017039790749549866,85
"Ursaluna-Bloodmoon","Roaring Moon",0.025386499240994453,83
"Ursaluna-Bloodmoon","Kyurem-White",0.030370870605111122,83
"Ursaluna-Bloodmoon","Porygon2",0.016651177778840065,77
"Ursaluna-Bloodmoon","Cresselia",0.01761426031589508,83
"Ursaluna-Bloodmoon","Lunala",0.028807975351810455,82
"Ursaluna-Bloodmoon","Iron Hands",0.12105263024568558,85
"Ursaluna-Bloodmoon","Chien-Pao",0.03445129841566086,85
"Ursaluna-Bloodmoon","Iron Bundle",0.015426206402480602,82
"Ursaluna-Bloodmoon","Sableye",0.010222184471786022,79
"Ursaluna-Bloodmoon","Archaludon",0.020486610010266304,83
"Ursaluna-Bloodmoon","Tornadus-Incarnate",0.1217031329870224,83
"Ursaluna-Bloodmoon","Hatterene",0.02259863168001175,79
"Ursaluna-Bloodmoon","Smeargle",0.09731350839138031,83
"Ursaluna-Bloodmoon","Gallade",0.013331080786883831,79
"Ursaluna-Bloodmoon","Rillaboom",0.10243304818868637,85
"Ursaluna-Bloodmoon","Dusclops",0.013010052964091301,77
"Ursaluna-Bloodmoon","Urshifu-Rapid-Strike",0.22814902663230896,85
"Ursaluna-Bloodmoon","Mimikyu-Disguised",0.011954042129218578,75
"Ursaluna-Bloodmoon","Ogerpon-Cornerstone-Mask",0.07964856177568436,84
"Ursaluna-Bloodmoon","Ogerpon-Hearthflame-Mask",0.09594491869211197,85
"Ursaluna-Bloodmoon","Regieleki",0.01987834833562374,83
"Ursaluna-Bloodmoon","Sneasler",0.03365717828273773,82
"Ursaluna-Bloodmoon","Urshifu-Single-Strike",0.12975415587425232,83
"Ursaluna-Bloodmoon","Torkoal",0.05722733959555626,81
"Ursaluna-Bloodmoon","Miraidon",0.18885697424411774,85
"Ursaluna-Bloodmoon","Pelipper",0.03514403849840164,84
"Ursaluna-Bloodmoon","Calyrex-Ice",0.34224042296409607,86
"Ursaluna-Bloodmoon","Chi-Yu",0.04097322002053261,86
"Ursaluna-Bloodmoon","Brute Bonnet",0.011548534035682678,78
"Ursaluna-Bloodmoon","Milotic",0.019464392215013504,73
"Ursaluna-Bloodmoon","Oranguru",0.027430936694145203,77
"Ursaluna-Bloodmoon","Ditto",0.010898031294345856,86
"Ursaluna-Bloodmoon","Grimmsnarl",0.0274985209107399,84
"Ursaluna-Bloodmoon","Farigiraf",0.3379487991333008,85
"Ursaluna-Bloodmoon","Gholdengo",0.011666807346045971,85
"Ursaluna-Bloodmoon","Ninetales-Alola",0.04679395258426666,83
"Ursaluna-Bloodmoon","Incineroar",0.28742924332618713,85
"Ursaluna-Bloodmoon","Ogerpon-Wellspring-Mask",0.07965701073408127,83
"Ursaluna-Bloodmoon","Indeedee-Female",0.1987665742635727,83
"Ursaluna-Bloodmoon","Kingambit",0.026020105928182602,82
"Ursaluna-Bloodmoon","Calyrex-Shadow",0.0598631426692009,85
"Farigiraf","Raging Bolt",0.13448834419250488,86
"Farigiraf","Miraidon",0.3659464716911316,85
"Farigiraf","Urshifu-Rapid-Strike",0.40941691398620605,85
"Farigiraf","Smeargle",0.026820989325642586,83
"Farigiraf","Pelipper",0.029890453442931175,84
"Farigiraf","Landorus-Incarnate",0.06840953975915909,86
"Farigiraf","Ogerpon-Cornerstone-Mask",0.07290034741163254,84
"Farigiraf","Zamazenta-Crowned",0.019976060837507248,85
"Farigiraf","Calyrex-Shadow",0.09888442605733871,85
"Farigiraf","Ursaluna-Bloodmoon",0.09351695328950882,82
"Farigiraf","Regieleki",0.025656789541244507,83
"Farigiraf","Rillaboom",0.17638780176639557,85
"Farigiraf","Chi-Yu",0.07769273221492767,86
"Farigiraf","Annihilape",0.017488697543740273,83
"Farigiraf","Amoonguss",0.09383956342935562,85
"Farigiraf","Urshifu-Single-Strike",0.11329197138547897,83
"Farigiraf","Volcarona",0.019015247002243996,81
"Farigiraf","Regidrago",0.019122783094644547,81
"Farigiraf","Walking Wake",0.012338636443018913,79
"Farigiraf","Grimmsnarl",0.02619447186589241,84
"Farigiraf","Torkoal",0.033485911786556244,81
"Farigiraf","Iron Bundle",0.030026042833924294,82
"Farigiraf","Kingambit",0.0191297959536314,82
"Farigiraf","Ursaluna",0.03292952477931976,83
"Farigiraf","Clefairy",0.014421571046113968,84
"Farigiraf","Ogerpon-Wellspring-Mask",0.04082643985748291,83
"Farigiraf","Incineroar",0.2917065918445587,85
"Farigiraf","Terapagos",0.027590109035372734,83
"Farigiraf","Groudon",0.021542353555560112,81
"Farigiraf","Zacian-Crowned",0.025100406259298325,83
"Farigiraf","Entei",0.015667591243982315,81
"Farigiraf","Indeedee-Female",0.012097848579287529,83
"Farigiraf","Flutter Mane",0.0958196371793747,83
"Farigiraf","Ogerpon-Hearthflame-Mask",0.2211323082447052,85
"Farigiraf","Calyrex-Ice",0.14367100596427917,86
"Farigiraf","Chien-Pao",0.06245528906583786,85
"Farigiraf","Iron Treads",0.019779691472649574,82
"Farigiraf","Ninetales-Alola",0.014070908538997173,83
"Farigiraf","Iron Valiant",0.017402200028300285,83
"Farigiraf","Roaring Moon",0.019814757630228996,83
"Farigiraf","Kyogre",0.07659399509429932,83
"Farigiraf","Koraidon",0.04032382369041443,83
"Farigiraf","Sneasler",0.014444948174059391,82
"Farigiraf","Whimsicott",0.2813597321510315,86
"Farigiraf","Tornadus-Incarnate",0.12857617437839508,83
"Farigiraf","Archaludon",0.01927006058394909,83
"Farigiraf","Iron Hands",0.3051346242427826,85
"Heatran","Farigiraf",0.058435410261154175,85
"Heatran","Sableye",0.029498787596821785,79
"Heatran","Landorus-Incarnate",0.03310846909880638,86
"Heatran","Raging Bolt",0.07272619754076004,86
"Heatran","Clefairy",0.01692407764494419,84
"Heatran","Landorus-Therian",0.028522398322820663,83
"Heatran","Kingambit",0.03482454642653465,82
"Heatran","Eternatus",0.01727912947535515,80
"Heatran","Gastrodon",0.017693353816866875,81
"Heatran","Cresselia",0.027486832812428474,83
"Heatran","Terapagos",0.16104502975940704,83
"Heatran","Annihilape",0.176637664437294,83
"Heatran","Hitmontop",0.013758210465312004,76
"Heatran","Groudon",0.05704479664564133,81
"Heatran","Ogerpon-Cornerstone-Mask",0.1524350494146347,84
"Heatran","Dragapult",0.02322622574865818,73
"Heatran","Ting-Lu",0.02204272523522377,85
"Heatran","Comfey",0.012338007800281048,78
"Heatran","Lunala",0.029498787596821785,82
"Heatran","Ogerpon-Hearthflame-Mask",0.015858925879001617,85
"Heatran","Tyranitar",0.015829339623451233,75
"Heatran","Scream Tail",0.1297118216753006,83
"Heatran","Calyrex-Ice",0.25028109550476074,86
"Heatran","Gouging Fire",0.011657494120299816,78
"Heatran","Okidogi",0.024380140006542206,80
"Heatran","Kyurem-White",0.020297059789299965,83
"Heatran","Jumpluff",0.011923782527446747,78
"Heatran","Brute Bonnet",0.019764482975006104,78
"Heatran","Urshifu-Rapid-Strike",0.12518492341041565,85
"Heatran","Zapdos-Galar",0.012811409309506416,77
"Heatran","Venusaur",0.011361619457602501,80
"Heatran","Umbreon",0.010621930472552776,79
"Heatran","Tornadus-Incarnate",0.06885022670030594,83
"Heatran","Ursaluna",0.01491212472319603,83
"Heatran","Grimmsnarl",0.03494289517402649,84
"Heatran","Calyrex-Shadow",0.05805077403783798,85
"Heatran","Ursaluna-Bloodmoon",0.016006864607334137,82
"Heatran","Rayquaza",0.03754660114645958,77
"Heatran","Koraidon",0.10663352906703949,83
